(1,1.2905362898553212)
(2,0.8974724308746655)
(3,0.7490459857574349)
(4,0.6704890504966186)
(5,0.6162441903999424)
(6,0.5702972609135223)
(7,0.524558390120443)
(8,0.47712913415652264)
(9,0.429371556045962)
(10,0.3830414229397048)
(11,0.3371418924265967)
(12,0.3176864971442487)
(13,0.2667353876824742)
(14,0.25155254189946796)
(15,0.2317229629552801)
(16,0.2162672432539701)
(17,0.20510175117581983)
(18,0.1897917610449285)
(19,0.17688116423554956)
(20,0.17025734744882226)
(21,0.15858041516608107)
(22,0.1498000567458367)
(23,0.14214186749358668)
(24,0.13505363644168417)
(25,0.13064482598701305)
(26,0.12824402235971)
(27,0.12370606046791452)
(28,0.11797669222109962)
(29,0.11426579985525899)
(30,0.11224523258926042)
(31,0.10845539603531645)
(32,0.1039046766922492)
(33,0.10062972170326659)
(34,0.0987637855825259)
(35,0.09748168499879109)
(36,0.09524758781384399)
(37,0.09382169595884218)
(38,0.09306068737528597)
(39,0.09181369195520125)
(40,0.09062411353063335)
(41,0.08461832771510526)
(42,0.0834318396719142)
(43,0.08279418314231508)
(44,0.08205040621817536)
(45,0.08136518760952441)
(46,0.08018583420500706)
(47,0.07696498306672454)
(48,0.07584152313922632)
(49,0.07546668022184778)
(50,0.0747078357413772)
(51,0.07396427287923787)
(52,0.07322555540968294)
(53,0.0728435928557195)
(54,0.07224311893058383)
(55,0.07146760946599968)
(56,0.0693272850442869)
(57,0.06855257367627866)
(58,0.06783991748267516)
(59,0.06763944756005451)
(60,0.06726885899474734)
(61,0.06696366912778712)
(62,0.0665041762225186)
(63,0.0651340821094263)
(64,0.06476386699187947)
(65,0.06452365100629355)
(66,0.06434796471430962)
(67,0.06395795940883565)
(68,0.06369631149498155)
(69,0.06353577053070422)
(70,0.06349018489107311)
(71,0.06321505396265054)
(72,0.06280940154862656)
(73,0.06264935679660683)
(74,0.062294793938513664)
(75,0.06191213893141918)
(76,0.06168696218409539)
(77,0.06143532786118464)
(78,0.06116238168652244)
(79,0.06100056851356624)
(80,0.0608256784293828)
(81,0.060651848005235)
(82,0.06046494501006145)
(83,0.0602347460680186)
(84,0.06013976107645348)
(85,0.05992039884163362)
(86,0.05951138219664924)
(87,0.058836556422057026)
(88,0.05796792618082207)
(89,0.057598049462655315)
(90,0.05744270509146746)
(91,0.057202077152253276)
(92,0.057036111238242766)
(93,0.056924915010209035)
(94,0.056857647725586526)
(95,0.05669740562635772)
(96,0.056394934306390365)
(97,0.0558910700734766)
(98,0.055175795071166225)
(99,0.05437667477006158)
(100,0.05386128340427944)
(101,0.05372451751228189)
(102,0.0535715881423311)
(103,0.05349647757857585)
(104,0.05335963870124699)
(105,0.05308074175829415)
(106,0.05256321398042453)
(107,0.05245400555811154)
(108,0.05229221155643043)
(109,0.05217792036930672)
(110,0.05196701076225019)
(111,0.051914650376794866)
(112,0.05147705323573743)
(113,0.05134168589837652)
(114,0.051251238915821166)
(115,0.051193131085769034)
(116,0.05105478588302186)
(117,0.05080073086636391)
(118,0.05040365991799422)
(119,0.04988194983058198)
(120,0.049585215916683203)
(121,0.04947511447459886)
(122,0.04926076082132405)
(123,0.04915747044254052)
(124,0.04907862773921597)
(125,0.04898633083931161)
(126,0.048851297363530416)
(127,0.04879552701126656)
(128,0.04867823504381411)
(129,0.0484455530916463)
(130,0.048022723663634144)
(131,0.04753546380615099)
(132,0.04727627888158327)
(133,0.047203376541015085)
(134,0.04704680685685234)
(135,0.04679174083414608)
(136,0.0465202984799388)
(137,0.04619384129723122)
(138,0.04611970877158003)
(139,0.04601801835263202)
(140,0.04581227440969557)
(141,0.045484922577413836)
(142,0.045257662052957864)
(143,0.04516098838923024)
(144,0.04511205621595087)
(145,0.045002322859379496)
(146,0.04483546644610234)
(147,0.04476374742180203)
(148,0.04471475802051373)
(149,0.044628700640159884)
(150,0.04455795315648249)
(151,0.04447438856922679)
(152,0.04437371241023276)
(153,0.04432776437717975)
(154,0.04425300574738926)
(155,0.04417917365555377)
(156,0.044142895196629985)
(157,0.04406362916866467)
(158,0.04391269836340789)
(159,0.043648804384465986)
(160,0.04325772868008536)
(161,0.043145740095193584)
(162,0.04308742863845405)
(163,0.04305065833780782)
(164,0.04296567562277761)
(165,0.04281089944865089)
(166,0.042670349372592446)
(167,0.042513730408243154)
(168,0.04240611694826693)
(169,0.04235175030111104)
(170,0.04228875207232791)
(171,0.042182753142406396)
(172,0.04214180342827625)
(173,0.042082150632127294)
(174,0.04202771868364061)
(175,0.04184043386246781)
(176,0.04177859819927524)
(177,0.04171205974847016)
(178,0.041614962812460035)
(179,0.04156382423408397)
(180,0.04153337308687622)
(181,0.041460767486306734)
(182,0.04134187666171976)
(183,0.04128497352490051)
(184,0.041201509345183206)
(185,0.04112183064964398)
(186,0.04107216252938673)
(187,0.041041772863616675)
(188,0.04097213209359427)
(189,0.04084542319598555)
(190,0.040651916432064235)
(191,0.040300716850288146)
(192,0.040197516639696326)
(193,0.040152698961364496)
(194,0.04007668699399283)
(195,0.040003097607621003)
(196,0.03996636153302568)
(197,0.03989551022812387)
(198,0.03977345126772789)
(199,0.03966505549189268)
(200,0.03961549774981569)
(201,0.039582149485052245)
(202,0.039509467498208495)
(203,0.039456836371690764)
(204,0.03934566403566274)
(205,0.0392835160300506)
(206,0.039252470851445856)
(207,0.039186640556789755)
(208,0.039074578064767024)
(209,0.03901206342696904)
(210,0.03897057630084478)
(211,0.038943591987007545)
(212,0.038882416723454445)
