(1,1.2925778333045792)
(2,0.8987008577261346)
(3,0.749416060607172)
(4,0.6704096328501792)
(5,0.6158889514750092)
(6,0.5698792918830037)
(7,0.5247264392157434)
(8,0.47814251028660604)
(9,0.43189236352146865)
(10,0.38450525345385145)
(11,0.33537117081367407)
(12,0.31791914509923647)
(13,0.26752187592617044)
(14,0.2525141590589454)
(15,0.23006538144663544)
(16,0.20992655849274483)
(17,0.1902897379909059)
(18,0.17389782483924057)
(19,0.15744122883008313)
(20,0.14823288733306514)
(21,0.13796821389762567)
(22,0.13356634590785485)
(23,0.12797304569062293)
(24,0.12334157418778326)
(25,0.12064065581566923)
(26,0.11717681257183306)
(27,0.11412537299329842)
(28,0.1122312799672145)
(29,0.11041725212854024)
(30,0.10795568622394373)
(31,0.1064898496388887)
(32,0.10505214151645531)
(33,0.10309195853731949)
(34,0.10206389120149016)
(35,0.10067063325233472)
(36,0.0993564496077569)
(37,0.09870159477235578)
(38,0.09722469949101904)
(39,0.09478897788723853)
(40,0.09169700050842515)
(41,0.09076350851631215)
(42,0.08928939413984949)
(43,0.08858644387146924)
(44,0.08805981235210833)
(45,0.0872107537142187)
(46,0.08578714707919094)
(47,0.08342754443154465)
(48,0.0805832587366822)
(49,0.07885162860070052)
(50,0.07725675282037639)
(51,0.07637517485679585)
(52,0.0757268557949522)
(53,0.07523816979411127)
(54,0.07498181956409007)
(55,0.07450794529681656)
(56,0.07365994858268239)
(57,0.07271343637794186)
(58,0.07109198649548985)
(59,0.06994461376441162)
(60,0.06876597160715917)
(61,0.06826923777058432)
(62,0.06784020330411965)
(63,0.06754168934151461)
(64,0.06732253602402832)
(65,0.06688126193972341)
(66,0.06631887211603765)
(67,0.06602583722384435)
(68,0.06516306918335116)
(69,0.06469843877333628)
(70,0.06446157441883164)
(71,0.06430696566149041)
(72,0.06400656395730181)
(73,0.06381209001485945)
(74,0.06361004432992036)
(75,0.06329515750002085)
(76,0.06313723278177893)
(77,0.06296092722135886)
(78,0.0627501550301822)
(79,0.06253215768158733)
(80,0.06229853449644403)
(81,0.06201891584001213)
(82,0.06140243119655891)
(83,0.061027354463549996)
(84,0.06081198003877743)
(85,0.06060795407398611)
(86,0.0604892902521737)
(87,0.06024123474015464)
(88,0.060029007062470226)
(89,0.059706836655044664)
(90,0.05951741941885381)
(91,0.05939015481072741)
(92,0.05921867587248612)
(93,0.05907789084857408)
(94,0.05886457735478058)
(95,0.0587202718701193)
(96,0.058458351158947736)
(97,0.058192101055628824)
(98,0.05782506102278155)
(99,0.05765488349527611)
(100,0.0575415767241055)
(101,0.05737688464956943)
(102,0.057232615537538174)
(103,0.057052101051359244)
(104,0.0568673740938871)
(105,0.05677772785828191)
(106,0.05661321383914968)
(107,0.05643107843186674)
(108,0.05612850978032866)
(109,0.05599310732505047)
(110,0.05590805808181903)
(111,0.05575962951311714)
(112,0.0556508291701531)
(113,0.05558829236453182)
(114,0.05544028554693795)
(115,0.05522431786780517)
(116,0.05500348305943104)
(117,0.054627257754480754)
(118,0.05450804409978013)
(119,0.05439109161230887)
(120,0.05432684359921619)
(121,0.054183474712280286)
(122,0.0540765900841683)
(123,0.05383738435215058)
(124,0.0537459146204387)
(125,0.05368625464719421)
(126,0.053557538054958935)
(127,0.05347054122560761)
(128,0.05322411856628349)
(129,0.05313142593548724)
(130,0.05302648161490982)
(131,0.052800048912796584)
(132,0.05222813049611234)
(133,0.052019579800317094)
(134,0.051883448633525765)
(135,0.05177061736268588)
(136,0.05169703271555564)
(137,0.051591560901019407)
(138,0.05143481967868519)
(139,0.05125133481774886)
(140,0.05018416746879982)
(141,0.0499127631578275)
(142,0.049761713726854444)
(143,0.049679239715607386)
(144,0.04961688601920076)
(145,0.049464393384779676)
(146,0.0493880874870121)
(147,0.04936276296281632)
(148,0.04919681203811314)
(149,0.04915079763524971)
(150,0.049042844014913295)
(151,0.04883925395670651)
(152,0.0486044544895843)
(153,0.0484174091971394)
(154,0.04832574537365895)
(155,0.04824802736482997)
(156,0.048199947803473295)
(157,0.04809738620154188)
(158,0.0478997717225837)
(159,0.04751900144696083)
(160,0.04720909723114477)
(161,0.04688686739752169)
(162,0.046796345069818855)
(163,0.04674107168907288)
(164,0.04665523303070709)
(165,0.04657771747739709)
(166,0.04653434086885571)
(167,0.04642633109564669)
(168,0.046263280048948426)
(169,0.0460972421265998)
(170,0.04592444701785403)
(171,0.04585630524748986)
(172,0.045788429137702896)
(173,0.04574995532212831)
(174,0.04566963732753229)
(175,0.04550916892750154)
(176,0.04522054427692563)
(177,0.04513938584958041)
(178,0.04505880997951107)
(179,0.04500832658254126)
(180,0.04491935918802561)
(181,0.044836917564962255)
(182,0.04479678979275013)
(183,0.04469898193666713)
(184,0.044517194723550466)
(185,0.0442960031917518)
(186,0.04412457456476418)
(187,0.044051001303031904)
(188,0.043894088548788526)
(189,0.04357478299331326)
(190,0.04348704536584835)
(191,0.04338786861195899)
(192,0.04329554144003809)
(193,0.04323241442148429)
(194,0.043196437083712846)
(195,0.04311192057481614)
(196,0.0429563621431068)
(197,0.04276376637218397)
(198,0.04263539327844218)
(199,0.042601411052632404)
(200,0.042525123985699326)
(201,0.04238015474295753)
(202,0.04215261978812283)
(203,0.042047481203302)
(204,0.04199197910436916)
(205,0.04194149981745306)
(206,0.04189964020183716)
(207,0.04187045784447901)
(208,0.04182719817972137)
(209,0.04177109796414415)
(210,0.041700451706502294)
(211,0.0416701116479357)
(212,0.041569922126717104)
(213,0.04147167814205939)
(214,0.0413735254097456)
(215,0.041329896666281035)
(216,0.041264046158665815)
(217,0.04119967130368407)
(218,0.04116644666190912)
(219,0.04109769559750102)
(220,0.041058493561856715)
(221,0.04099436744109196)
(222,0.04094023101598091)
(223,0.040908996583980596)
(224,0.04084992635229381)
(225,0.04080909860295294)
(226,0.0407848162941845)
(227,0.040726039024284934)
(228,0.04062871094477032)
(229,0.040520480802912734)
(230,0.04041642803932626)
(231,0.04038800668759157)
(232,0.040326595419276114)
(233,0.040300214767821495)
(234,0.040244843523568684)
(235,0.040177456404044985)
(236,0.040101113700868905)
(237,0.04005845295577899)
(238,0.040033478427185694)
(239,0.039973694990378485)
(240,0.03990313348491356)
(241,0.039845436859574444)
(242,0.03980524587141869)
(243,0.03978217344496703)
(244,0.03974317278295331)
(245,0.03968601075360232)
(246,0.03962583733647907)
(247,0.03948194484524659)
(248,0.039427925929518805)
(249,0.039317461920001774)
(250,0.039267277539242335)
(251,0.039230942510328944)
(252,0.03920418269986573)
(253,0.03915904931619895)
(254,0.03911809162266228)
(255,0.03909788323673521)
(256,0.03905180547969994)
(257,0.038968406394952394)
(258,0.03886025175881971)
(259,0.03879026495854795)
(260,0.03877026470160279)
(261,0.038725913277103)
(262,0.03863979474522747)
(263,0.03850968059725545)
(264,0.03845547169364548)
(265,0.038420017470323364)
(266,0.03839058909157518)
(267,0.03836980141036915)
(268,0.03832652980013643)
(269,0.03824304281040042)
(270,0.03809338166832335)
(271,0.037887275180183956)
(272,0.03781967301444088)
(273,0.03779226608834455)
(274,0.037755506855148675)
(275,0.0377043521345495)
(276,0.037682714225162624)
(277,0.03763077275891968)
(278,0.03753618904696859)
(279,0.03742125691205425)
(280,0.037331157040099386)
(281,0.03729944886751363)
(282,0.037261158004873764)
(283,0.03723627509891055)
(284,0.03721858152607606)
(285,0.03718314000100132)
(286,0.03716101032368383)
(287,0.037147722148297035)
(288,0.03711511387305306)
