(1,1.3054459529934554)
(2,1.0749773527158641)
(3,0.9287625014606937)
(4,0.8225201854223205)
(5,0.7384826288987038)
(6,0.6675045363124225)
(7,0.6043283230523107)
(8,0.5450408060002326)
(9,0.485208381464009)
(10,0.42364475472288243)
(11,0.36804432036051704)
(12,0.3294377512460368)
(13,0.3063643087702647)
(14,0.2836194381570909)
(15,0.2655070631779038)
(16,0.24842077452631084)
(17,0.24058345375082021)
(18,0.22955971657489144)
(19,0.22058731030913403)
(20,0.20549373058324927)
(21,0.18869118561125592)
(22,0.18321815789408524)
(23,0.1652521874657218)
(24,0.15581414677727096)
(25,0.1504934161465122)
(26,0.14035297494227847)
(27,0.13358102500803243)
(28,0.12323980134215895)
(29,0.11539730422723735)
(30,0.10935284837635716)
(31,0.104680040575948)
(32,0.1011675490229989)
(33,0.09757629296875397)
(34,0.09440771296565487)
(35,0.09266303551882911)
(36,0.08976955197202369)
(37,0.08753023480051966)
(38,0.08470188431373424)
(39,0.08343352280319286)
(40,0.08275412352881904)
(41,0.08203245002298987)
(42,0.08100422610983025)
(43,0.08047146162773522)
(44,0.07974404557941467)
(45,0.07898360970023126)
(46,0.07841887152825983)
(47,0.07812335756307483)
(48,0.07748446725145658)
(49,0.07694493903478741)
(50,0.07653873760410786)
(51,0.0762412366144267)
(52,0.07587876115471766)
(53,0.07552013386994189)
(54,0.0750787582398253)
(55,0.07463914448633309)
(56,0.0742508280807956)
(57,0.07411148513664172)
(58,0.0733909183837992)
(59,0.07332902929978316)
(60,0.07315960433275735)
(61,0.07266814538340065)
(62,0.07249149288949568)
(63,0.07225081357764694)
(64,0.07204565328807436)
(65,0.07184870146390167)
(66,0.0713613912730718)
(67,0.07116356922545418)
(68,0.07091540136581878)
(69,0.07076627339080169)
(70,0.07060755148807103)
(71,0.07040705320104404)
(72,0.07023923748357559)
(73,0.06999585826327112)
(74,0.0699069825290481)
(75,0.06966080533559978)
(76,0.06951753814044283)
(77,0.06947726076043972)
(78,0.06916814245085476)
(79,0.06906970226024153)
(80,0.06878703755373106)
(81,0.06851143247336343)
(82,0.06830468179051698)
(83,0.06822558802633275)
(84,0.06770160746880556)
(85,0.067385706196741)
(86,0.06725139310883095)
(87,0.06703032382386556)
(88,0.06679805181051054)
(89,0.066603131982376)
(90,0.06637856185721255)
(91,0.06623830866969764)
(92,0.06605945841004)
(93,0.06597998729277782)
(94,0.06578917749851679)
(95,0.06561177389033368)
(96,0.06546581014336991)
(97,0.06532376183390291)
(98,0.06519269463838039)
(99,0.06510903815833105)
(100,0.06489693826803523)
